,Document,Page,Sentence
68,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7," Over the last decade, most countries have identified the problem of cybercrime and accordingly passed and adopted adequate laws"
69,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7," In 1997, China identified as illegal activity intrusion into computer information system"
70,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7," In 2004, the Council of Europe adopted Convention on Cybercrime, which has relatively high standards in the field of international cooperation and for the purpose of prosecuting cybercrime"
71,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, It was signed by 51 countries
72,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7," It is estimated that in 2011 appeared more than 400 million of different variations of viruses and, on average, 8 new zero-day exploits on a daily basis"
73,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, This figure is an alarming fact: the borders of legal prosecution are equal to borders of various states
74,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, Strong need for close international cooperation has been identified
75,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7,"Cyber terrorism is a criminal act in cyberspace that aims to intimidate governments or their citizens, with the aim to achieve political, goals"
76,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7,", NIPC ( National Infrastructure Protection Center ) defines cyber terrorism as a criminal act perpetrated through computers resulting in violence, death, and/or destruction and creating terror"
77,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7," For the purpose of coercing a government to change its policies, "
78,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7,Cyber espionage is defined as the use of an agent in order to obtain information about plans or activities of foreign country or competitive company
79,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, It is not uncommon that companies or governments are faced with attempts of unauthorised access to their computer systems via Internet
80,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, Many countries use espionage tools to encourage their economic development based on advanced technologies of other nations
81,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7," Ict present foundation of development and implementation of most other technologies, both in civilian and military sectors and thereupon they have become primary target of espionage"
82,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, Cyber war is unspecified and controversial term that has no official or generally accepted definition
83,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,7, More than 30 countries have accepted the doctrine and announced development of a special programme of cyber war offensive mechanisms
84,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8,Cyber SECURITY STRATEGY FOR MONTENEGRO 
85,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8,"Cyber SECURITY MANAGEMENT SYSTEM, "
86,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8,"One of key recommendations of international bodies - ( NATO, ENISA ) - is that the strategy should be developed within the life cycle, which should include the following stages: Development, "
87,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8,"This way will ensure continued progress of strategy procedures and products and in accordance with changed circumstances in immediate and wider environment, Public authority or internal working group or Council on the national level should be defined as strategy implementation coordinator and should also be responsible for monitoring the Overall strategy, life cycle"
88,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8,", The positive practice is that on one hand, members of this body to be persons covering public or private function and, on the other hand, to have advanced knowledge in the field of cyber protection and security"
89,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8," In order to have sufficient credibility and more efficiently provide implementation of identified strategic objectives, Successful implementation of Cyber Security Strategy requires adequate and continued cooperation of public and private sector i"
90,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8, stakeholders from one or the other sector selected
91,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8," Private entities should be part of development and implementation process because of probability that they are the owners of critical information, infrastructure and service Development and planning of national cyber crisis plan represents an important factor in general planning of a states cyber security"
92,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8," It should be realistic and accurate, and it should also take into account all possible stakeholders"
93,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8, This includes interaction of public and private 
94,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8,"The Strategy should definitely include national risk assessment, which must be realistic with a view to more efficient strategy implementation"
95,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,8," During the assessment, it is necessary to have a defined methodology as well as approach that would provide considering all possible existing threats and risks"
96,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,Cyber SECURITY STRATEGY FOR MONTENEGRO 
97,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Important part of this process, "
98,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Identification and definition of critical national infrastructure, its threats and risks"
99,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9, These should be classified by degree of their impact
100,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9," I consequences that they would entail, as well as by the probability assessment of their actual occurrence"
101,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"1 METHOD OF MONITORING, STARTEGY LIFE CYCLE, "
102,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Along with constant engagement about the Strategy, which must follow the corresponding life cycle here are indicated more specific activities that decision makers should implement, Define a vision, scope, objectives and priorities, Monitor risk assessments at the national level"
103,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9," Consider the existing policies, regulations and capacities Develop clear management structure"
104,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,Identify and engage stakeholders 
105,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Establish confidential information exchange mechanisms, "
106,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Develop cyber security contingency plans, "
107,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,Organise cyber security exercises 
108,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,Establish basic security requirements: 
109,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,Establish incident reporting mechanisms 
110,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Increase public awareness of this issue Maintain the research and development cycle, Strengthen education and training programmes"
111,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Establish the ability to respond to incidents Respond to cybercrime, "
112,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Engage in international cooperation, "
113,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Balance between security and respect of privacy, Conduct evaluations, "
114,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,9,"Coordinate national cyber security strategy, "
115,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,Cyber SECURITY STRATEGY FOR MONTENEGRO 
116,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,"2 CHALLENGES RISKS, THREATS TO CYBERSPACE SECURITY IN MONTENEGRO, Research on the use of information and communications technology in Montenegro conducted by the Statistical Office of Montenegro in 2012, provided the following results: Households: "
117,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,"3 % have access to personal computer ( PC ), 6 % of households use laptop "
118,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,3 % have a mobile phone 
119,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,0 % of households surveyed said they had Internet access at home
120,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10," Internet access is thereby achieved by means of a certain device such as personal computer, (, PC, ), 3 % of households and laptop 52"
121,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10," In addition to these devices to access the Internet, they also use mobile phones, 24"
122,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,"2 %, handheld computers, ( palmtop, PDA tablet, ) game consoles, ( Play Station, ), etc"
123,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,"To the question ``, Have you in the last 12 months encountered any of the problems related to security while using the Internet for private purposes? ?'' citizens responded as follows: "
124,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10,"To the question whether they use IT, security software to protect their private computer and data kept in it, (, antivirus, anti-spam, firewall, etc"
125,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,10, The following results have been obtained: 
126,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,Cyber SECURITY STRATEGY FOR MONTENEGRO 
127,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,I do not know 
128,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,I do not use private copmuter 
129,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,3 % of companies surveyed stated that they used computers in their operations during January 2012
130,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,According to survey results 53
131,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,"3 % of the companies (, who used computers in their operations, ) allowed their employees a remote access to e-mail system documents or company applications in January 2012"
132,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,"As regards to the Internet, the survey showed that 96"
133,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,1 % of companies who used the computer had access to the Internet in January 2012
134,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11, This represents an increase of 1 % in comparison to the previous year
135,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11," Out of the companies that had access to the Internet 53 responded that they had a Web Site/Home Page in January 2012 To the question about the employing IT professionals in January 2012, only 20"
136,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,8 % Of companies responded that they employed professionals whose main job is information
137,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11,9 % of companies have the Rulebook that normatively regulates information security issues
138,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,11," There is also a very small percentage of companies that conduct assessment of employees, knowledge about information, security measures, only 26 "
139,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,Cyber SECURITY STRATEGY FOR MONTENEGRO 
140,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,"Key risks, challenges and threats to cyber security in Montenegro include the following: "
141,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,Shortcomings in organization of cyber protection may pose a threat to national security of Montenegro
142,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,"Internet in Europe and in our close environment is intensively used for criminal purposes for the purposes of drug trafficking, money laundering and financial frauds"
143,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12," Thereupon, Montenegro is not and will not be spared from this threat"
144,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,"Ict infrastructure, computer systems and users in Montenegro are exposed to most of cyber threats and attacks that affect the rest of the world"
145,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12," This includes malicious programmes: electronic frauds web page headline changes, ( Web Defacement, ) and e-mail ``, hacking'' Undeveloped, cooperation between private and public sector"
146,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12," In the field of coordination of critical infrastructure security system, The absence of procedure about keeping records on incident situations in cyberspace of Montenegro, "
147,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,"The absence of National Cyber Security Council with its functions, Coordination of information, security in Europe, Identification of critical information infrastructure, "
148,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,"Review of the legislative framework for the development of operational cyber security, "
149,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,"Cyberspace is increasingly used for organisation and media propaganda of extremist and radical groups who, by this way, promote their activities, recruit new members, organize terrorist actions and thus pose a threat to national security of Montenegro"
150,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,12,Piracy contributes to high rate of infection with computer viruses
151,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13,Cyber SECURITY STRATEGY FOR MONTENEGRO 
152,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13,"On-Line manipulations, using social engineering by means of e-mail messages such as Nigerian 419 scam phishing, go hand in hand with identity theft, ( illegal knowledge of other users accounts and passwords )"
153,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13," This situation in Montenegrin cyberspace is worrying and problematic not only for Montenegro, but even wider"
154,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13," Montenegrin citizens have, in the past, been the target of frauds in which they even happened to lose a great sum of money"
155,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13,"In the period from 2008 to 2013, the attackers have changed or taken control over several websites of Montenegrin institutions In Montenegro"
156,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13," In the past period, there have been several attacks on information infrastructure, Internet service providers, as well as on the banking sector"
157,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13,"In previous years, there has been observed a significant number of cases where the attackers took control over the user profiles of Montenegrin citizens on social networks and, on behalf of the user, entered inappropriate content"
158,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13," In order to compromise the profile owner From the addresses for which it has been investigated to come from Montenegro, malicious activity has been reported, including the spread of SPAM password-cracking attacks by using force ( brute force, ), DDoS attacks, impersonation and others"
159,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13,In Montenegro there is a very small number of staff who have highly specialized knowledge in the field of cyber security i
160,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13, who have certain licenses or certificates
161,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13,Field required by European and 
162,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13," At the University of Montenegro, there are no faculties or faculty departments that cover cyber security and forensics"
163,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,13," I, which produce human resources with highly specialized knowledge in this "
164,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,14,Cyber SECURITY STRATEGY FOR MONTENEGRO 
165,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,14,Institutional AND LEGISLATIVE FRAMEWORK OF MONTENEGRO 
166,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,14,Analysis of Montenegrin and EU legislation - 
167,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,14,"Over the last couple of years, Montenegro has begun through the criminal law reforms to build a corresponding legal and regulatory framework that legally prevents any kind of accidental or deliberate distortion and prevention of the computer system functioning"
168,Montenegro_2013_Cyber%20Security%20Strategy%20for%20Montenegro.pdf,14," Appropriate legal framework represents a link between legal and IT areas which will, by joint cooperation, contribute to successful clarification of the case in the field of computer crime and punishing the perpetrators"
