,Document,Page,Sentence
18,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,3,"8, Malicious Code Protection, 29, Portable and Removable Media Security: "
19,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,3,"10, Remote Access Security, "
20,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4,"Protective Monitoring: 33 Information, Back-Ups 34 Security, Accreditation, 6 Personnel Security, "
21,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4,"Introduction 38 Personnel Security and Risk Management, 38 Security Roles & Responsibilities, 38 Baseline Security Clearance, 39 Baseline Security Clearance, Defined "
22,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4,"4 National Security Vetting 41 SECRET Clearance, 41 TOP SECRET Clearance, "
23,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4,5 Ongoing Personnel Security Management
24,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4,"Physical Security, Governance and Risk Management, 46 Physical Security in Context 46, Physical Security Perimeter, 46 Physical Entry, Controls"
25,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4," 47 Internal Data Centre, Physical Access Controls, 49 Equipment, Security"
26,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,4," 50, Secure Equipment, Disposal & Re-Use, "
27,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6,This document is the National Information Security Policy
28,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6, The policy outlines the mandatory minimum security controls that all public and private sector organisations that use own and/or operate
29,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6, Protected computers handle official communications and personal data must apply to reduce their vulnerability to cyber threats
30,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6, The use of the security measures mandated by this policy would increase the capacity of organisations to endure and recover from cyber attacks
31,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6,"Applicability of National Information Security Policy, As noted above this policy, is mandatory for all public and private sector organisations that use own and/or operate, protected computers handle official communications and personal data"
32,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6, In accordance with the Computer Misuse Act 2011
33,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," The term protected computers refers to computers used directly in connection with or necessary for Ugandas security, defence diplomacy, law enforcement, communications infrastructure, banking and financial services, public utilities, public key infrastructure and public safety"
34,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," In this policy, official communications encompass information that Ministries, Departments, Agencies and Local Governments"
35,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6, ( MDALs ) create and process during their day-to-day business
36,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6, Official communications have lower security sensitivity than data handled by protected computers
37,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," However, the loss, theft and unauthorised disclosure of official communications could have negative consequences on the MDALs"
38,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," Lastly, personal data covers data that relates to an individual "
39,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6,"Critical Infrastructure, ( CI ) "
40,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6,"In this policy, critical infrastructure is the collective term for all systems used directly in connection with or necessary for protected computer activities, the handling of official communications and personal data"
41,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," This policy adopts the International Telecommunication Union ( ITU ) s definition of critical infrastructure, ( CI )"
42,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," Hence in this policy, CI comprises of key systems, services and functions whose disruption or destruction would have a debilitating impact on public health and safety, commerce and national security or any combination of these"
43,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," According to the ITU, CI encompasses physical elements such as facilities, buildings and equipment, and virtual elements such as systems and data"
44,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," The ITU further observes that the physical and virtual elements of the infrastructure include human aspects, such as the protection of personnel and the mitigation of the insider threat"
45,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,6," This policy addresses all aspects of the ITU definition of CI because it covers governance, information, personnel and physical security"
46,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,"Critical Information Infrastructure, (, CII, ) "
47,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,"The ITU regards Critical Information Infrastructure, ( CII ) as the virtual element of critical infrastructure"
48,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," The information and communication technologies, ( ICTs ) that form CII increasingly operate and control critical national sectors such as health, water, transport, communications, government, energy, food finance and emergency services, their physical Assets and the activities of personnel "
49,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,"Nita-U shall review this policy at least annually to help ensure that it maintains relevance to business, needs cyber threats and approaches for countering them"
50,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,"Structure of National Information, Security Policy, The National Information Security Framework, ( NISF ), comprises of five tiers or levels"
51,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7, This policy is at tier three
52,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," The policy presents a set of mandatory minimum-security requirements under four headings or parts which are Security, governance, "
53,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,Adaptation of Security Controls 
54,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,It is important to stress that the mandated minimum requirements contained in this policy define baseline security controls only
55,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," In reality, organisations would have to do more than merely apply the basic security controls"
56,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," As a result, organisations must adapt the security controls provided for by this policy to their circumstances"
57,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," Adaptation is inevitable, because critical infrastructures reside in many sectors, broadly grouped into health and safety, commerce and national security"
58,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," Therefore, organisations acting through their Boards must determine the additional security controls that they must apply to mitigate to acceptable levels"
59,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7, The cyber threats relevant to their business activities
60,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7," Boards must reach decisions on the level of security controls appropriate for their organisations by considering their own articulated Risk Appetite, business needs and the value, sensitivity and criticality of the information assets under consideration"
61,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,7,"The following legislation underpins this: national information: security policy, Uganda, ( 1964 ); The Official Secrets Act; 1964, Section 4, (, 1 ), ( d; ); The Government of Uganda, Entebbe Uganda; "
62,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8, The Security Organisations Act 2005 Sections 3
63,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," The Government of Uganda Entebbe Uganda, "
64,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"Uganda, ( 2005a ) ``, The Access to Information Act; 2005, Section 5, (, 1 )'' in The Uganda Gazette The Government of Uganda, Entebbe Uganda, Uganda, (, 2005b ), The Uganda People's Defence Forces Act; 2005"
65,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," The Government of Uganda Entebbe Uganda, "
66,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"Uganda, ( 2006 ), The Police ( Amendment ) Act; 2006"
67,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," The Government of Uganda Entebbe Uganda, "
68,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"Uganda, ( 2009a ) ``, The National "
69,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"Information Technology Authority, Uganda, Act, 2009 Sections, 5, ( b, ( c ), ( d, ), (, f, ), ( g, (, h, ), (, n ) and ( r )'' in The Uganda Gazette The Government of Uganda, Entebbe Uganda, Uganda, (, 2009b ), The National Security Council Act: Sections 2 and 3: The Government of Uganda Entebbe Uganda, Uganda, ( 2010 ) ``, The Regulation of Interception of Communications Act 2010'' in The Uganda Gazette The Government of Uganda, Entebbe Uganda, Uganda, (, 2011a ) ``"
70,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," The Computer Misuse Act 2011'' in The Uganda Gazette The Government of Uganda, Entebbe Uganda, Uganda, ( 2011b ) ``, The Electronic Signatures Act, 2011, Sections 2 and 21'' in The Uganda Gazette The Government of Uganda, Entebbe Uganda, Uganda, ( 2011c ) ``, The Electronic Transactions Act 2011"
71,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," Section 23 (, f )'' in The Uganda Gazette The Government of Uganda, Entebbe Uganda, "
72,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"The Government of Uganda, ( GoU ) regards information security as an enabler of the efficient, effective, safe and secure delivery of public services"
73,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8, Security also serves national security goals by protecting CII that operate and control the above-mentioned critical national sectors and their physical assets
74,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"National Information Security Strategy, "
75,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,"The National Information Security Strategy, ( NISS ), described the security risks of technological advance and the risk mitigation measures of such advancement"
76,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," The NISS recommended the creation of the Directorate of Information Security, ( DIS )"
77,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8," In accordance with the National Information Technology Authority, Uganda, ( NITA-U ) Act 2009"
78,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8,", The DIS which authored this policy oversees and promotes information security, governance risk remediation planning and response"
79,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,8, The NISS also recommended the creation of a National Information Security Advisory
80,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,"Group ( NISAG ) to advise the GoU on information security, governance, matters"
81,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,", The NISS further mandated the creation of a National Computer Emergency Response Team, (, CERT ) under NITA-U "
82,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,The guiding principles below influence actions and decisions within this policy 
83,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,The first principle is that the most senior person in the organisation must assume ultimate accountability for information
84,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9, Cabinet Ministers should ensure that MDALs report on their information risk position at least annually 
85,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,"The principle requires all individuals to accept a collective duty to contribute to efforts to ensure that critical infrastructure assets and services obtain protection commensurate with their value, sensitive and criticality to their organisations"
86,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,Individuals must understand and accept personal accountability for safeguarding the assets entrusted to them and expect to answer for and/or face sanctions for breaching security rules
87,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,Organisations must adapt security controls to their circumstances
88,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9," In particular, their business needs risk appetite, value and sensitivity of their information"
89,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,"This principle requires organisations to apply suitable security controls to enable the secure sharing of information, regardless of its form and method of transfer"
90,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,Suitable Trustworthy and Reliable Staff 
91,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,9,Organisations must only hire staff after verifying that their character and personal circumstances are such that they can be trusted with access to vital IT assets
92,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,10,This principle requires organisations to build capacity to withstand and recover from cyber attacks and disruptions in a timely manner with minimal damage
93,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,12,"Security governance focuses on all the activities required to manage a functional area, namely information personnel and physical security"
94,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,12," This policy adopts the US ISO/IEC 27001 Plan-Do-Check-Act ( PDCA ) continuous improvement model to structure all security governance processes, as illustrated below "
95,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,12,Figure 1 Security Governance and the PDCA Model Governance aims to ensure that security programmes support business goals
96,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,12," Thus, mandatory minimum security governance requirements are as follows: "
97,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,Policy Statement on Information Security 
98,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,"Boards are supreme governing bodies that provide GoU and private sector organisations, guidance on overall policy direction and strategies"
99,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, Boards also facilitate supervise and support management in the implementation of their mandate and strategies
100,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13," Given that Boards must consider all the major risks affecting their organisations, it is crucial that they issue a policy statement on information security"
101,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, The purpose of the Board statement is to underline the importance of information risk management to effective and secure operations
102,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, Gv1 All Boards of organisations with critical infrastructure must issue a Policy Statement on Information Security
103,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, As a minimum requirement
104,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, The Statement must ( a ) recognise information as a vital business asset
105,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, ( b ) acknowledge information risk management as a business enabler and an integral part of good corporate governance
106,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, ( c ) contain the Boards acceptance of ultimate accountability for information risk management
107,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13," ( d ) set clear direction on information risk management by determining Risk, Appetite and ( e ), assign management and employees security responsibilities"
108,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,"To achieve the security outcomes mandated above organisations, must: "
109,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,"Issue Policy Statement on Information Security, The policy statement on information security Recognises information in all its forms as a crucial business asset Explains why information security matters and outline policy objectives"
110,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,"Is a Board commitment to protect organisational information from all threats, internal or external, deliberate or accidental, Assigns Accounting Officer, accountability for information security and Requires all employees (, including contractors ) to comply with the Statement? "
111,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,Articulate Information Risk Appetite 
112,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,Boards must articulate organisational information Risk Appetite
113,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13,", A statement of information Risk Appetite states, the level and type of information risks that a given organisation is willing to accept, tolerate or survive in the pursuit of its strategic goals"
114,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, The statement must Explicitly note the Boards Risk Appetite in relation to information risk Map
115,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13, The Risk Appetite on a spectrum e
116,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13," low to very high averse to hungry, Address information, risks relationship with corporate goals in the same way as other risks, e"
117,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,13," legal, financial, operational compliance and reputational "
118,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14,"Require that all project proposals and plans to demonstrate consistency with the Board articulated information Risk Appetite, Be read and understood in conjunction with the risk management strategy, Assign monitoring responsibility, usually to the Audit Committee and Be reviewed, debated and agreed at least annually "
119,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14,Organisations must have an effective organisation to manage its information security activities
120,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14, The Accounting Officer must establish such an organisation with a view of achieving the mandatory minimum-security outcomes below 
121,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14,Gv2 All organisations with critical infrastructure must establish suitable information security management arrangements with clearly defined accountability at all levels
122,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14, As a minimum requirement
123,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14," (, a ), The Accounting Officer must accept personal accountability for embedding information risk management into the Internal Control system"
124,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14," ( b ), a senior executive must assume overall responsibility for information risk management at Board level"
125,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14," ( c ) organisation must establish a senior management committee to coordinate information risk management, ( d ) heads of business divisions must assume responsibility for named information assets"
126,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14, ( e ) every system must have a single responsible officer and ( f
127,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14," ) organisations must appoint trained staff to security roles To achieve the security outcomes mandated above organisations must Set up an Information Security Management System, ( ISMS ), in accordance with US ISO/IEC 27001:2005"
128,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14, The organisation shall also adopt the `` Plan- Do-Check-Act'' ( PDCA ) model to structure all ISMS processes and Create an information security organisation that is fully compliant with the requirements of US ISO/IEC 27001:2005
129,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14,"As a minimum requirement, organisations should distribute roles as follows: "
130,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14,"Responsibilities of Boards & Accounting Officers, The information security organisation must perform the roles below at Board- level, Treat information risk as a corporate-level risk Review"
131,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,14, The information risk position at least quarterly and Explicitly address information risk management in Annual Reports
132,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,Responsibilities of Information Risk Owner 
133,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,"The security organisation shall appoint a Board-level official to the role of Information Risk Owner ( IRO ), with responsibilities, including Ownership of a plan to foster a culture of information, security, Accountability for the organisational risk management policy, Alignment of the risk management programme with business processes Advising On information risk sections of the Statement on Internal Control, Ensuring that all assets have skilled and empowered owners and The production of quarterly and annual information risk assessments"
134,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,Choice of Information Risk Owner 
135,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,"It is important to stress that the IRO is a role, not necessarily a job title"
136,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,", As such organisations could appoint anyone with adequate standing and expertise to this role"
137,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,", However, guided by the Presidential Directive to create a programme to professionalise information security, the Chief Information Security Officer, ( CISO, ) or a similar title must be the first choice for the Board-level IRO role"
138,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15, Choosing a CISO for the IRO role would help ensure that the Board receives timely and effective advice about the impacts of their strategic and operational decisions on information
139,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15, Organisations may appoint an interim IRO during the hiring and/or training of a CISO or similar title to take over the role
140,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,"Responsibilities of Information Asset Owners, "
141,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,"Information asset owners must be heads of division or department and perform the following functions, Understand and support the organisations"
142,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15, Culture Know what information the assets under their responsibility hold Know who accesses the assets under their responsibility and why? 
143,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,"Identify and mitigate risks to the assets under their responsibility Ensure that assets under their responsibility are available for business use, Provide the Board-level Information Risk Owner reasonable assurance that the assets under their responsibility are secure, at least annually"
144,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,Responsibilities of Security Coordination Group 
145,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,15,"Led by Board-level Information Risk Owner, the information security coordinators must perform the following functions: Ensure that effective information risk management processes are in place"
146,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,Approve organisational security policies and standards Monitor compliance with agreed security policies and standards and Encourage the professionalisation of all security areas
147,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,Responsibilities of Operational Security team 
148,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,"Led by chief information, security officer or similar role, the operational security team must perform the following: functions: "
149,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,"Implement the organisations, information risk policy, Follow, approved security policies and standards, Enforce security requirements on all stakeholders, including suppliers and "
150,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,Identify and report non-compliance with security policies and rules 4 
151,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,"Risk management activities must show that the Board and Accounting Officer, acting with and through the Board-level Information Risk Owner, are complying with the mandatory minimum-security requirements below on mitigating risks to acceptable levels"
152,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,"Gv3 All organisations with critical infrastructure must adopt a formal, consistent and policy-guided risk management approach to help ensure the security of critical infrastructure"
153,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16, Drawing on the guidance within the NISF
154,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16," All organisations must ( a ), have a suitable information risk policy to address threat, sources and actors"
155,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16, ( b ) prioritise risks and ( c ) manage information risks during the ICT system's development
156,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16, Acceptance operational and decommissioning and disposal phases To achieve the security outcomes mandated above organisations must Use the Board-issued information Risk Appetite as a guide for routine risk management decisions to ensure that the organisation avoids taking either too much or too little risk in pursuit of its business Goals: 
157,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,"Identify business, critical assets and the impact of their compromise or loss Have in place a Risk Register to record and audit risk management decisions by identifying risk owners, residual risk and risk treatment actions and Comply with NISF guidance contained in the Security Standard"
158,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16, ( SS1 ) and Security Standard No
159,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,16,"2 Risk Management and Accreditation, ( SS2, ), "
160,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17,"Awareness, Education and Training "
161,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17,"The purpose of awareness, education and training is to foster an organisational culture that values protects and handles information assets safely and thereby achieves the mandatory minimum-security outcomes outlined below "
162,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17,"Gv4 Organisations must ensure that all users, including Ministers, Board members senior executives, employees and third party users, obtain security awareness before gaining access to critical infrastructure"
163,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17, As a minimum requirement
164,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17," The awareness must ( a ) as part of the induction process, explain to staff the security risks associated with their work"
165,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17," ( b ) help staff gain awareness of the organisations, security policies, ( c ) remind staff of their personal responsibility for safeguarding assets entrusted to them"
166,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17, ( d ) articulate potential penalties for breaching security rules
167,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17," ( e ) be assessed formally and ( f, ) be repeated at least annually To achieve the security outcomes mandated above organisations must Conduct security, induction training for all employees, including contractors and subcontractors to ensure that they are conversant with organisational security policies and procedures as well"
168,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17," Their personal accountability for securing assets under their control, and/or supervision Allocate sufficient resources to finance a sustained user security, awareness and education programme covering relevant risks, threats and vulnerabilities, acceptable usage impacts of cyber attacks, incident response actions and the personal consequences of breaching security rules"
169,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17," Avail security policies to all staff, including contractors internally Ensure that all staff, including contractors, obtain appropriate briefings about how legislation identified in this policy, in particular the Official Secrets, the Access to Information, the Computer Misuse, the Electronic Signatures and the Electronic Transactions Acts affect their work"
170,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17," Activities Provide security, cleared staff, training, matching their access privileges, Ensure that staff performing security roles receive suitable training and Regularly review and re-evaluate the effectiveness of security, awareness and education activities in light of a changing threat"
171,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17,"Business Continuity & Disaster Recovery, "
172,Uganda_2014_National%20Information%20Security%20Policy%20v1.0_0.pdf,17,Business continuity activities aim to show that the organisation has the capacity to withstand interruptions to critical business activities and thereby achieve the mandatory minimum-security outcomes outlined below 
