,Document,Page,Sentence
54,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," E-Business e- access government, computer-based control programmes ), However, that vulnerability and exposure to disruptions, manipulations and attacks have increased"
55,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," Like the benefits, the possibilities that information and communication infrastructure provides for criminal intelligence, terrorist or military abuse or impairment are practically unlimited"
56,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, It is likely that the underlying trend towards more networking and thus the growing complexity of information and communication infrastructure will continue
57,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, Switzerland's functioning as a holistic system
58,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," ( state, private sector, traffic, energy supply, communication, etc"
59,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," ) depends on a growing number of mutually networked information and communication facilities, ( computers and networks ) This infrastructure is vulnerable"
60,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," Country-wide or long-lasting disruptions and attacks could have severe adverse effects for Switzerland's technical, economic and administrative performance"
61,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," Such attacks can be launched by a variety of perpetrators and have various motives: individual perpetrators, political activists, criminal organisations, intent on fraud or blackmail, state spies or terrorists who want to disrupt and destabilise the state and society"
62,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, Information and communication technologies
63,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," ( ICT ) are particularly attractive as targets, not only because they offer many possibilities for abuse, manipulation and damage, but also because they can be used anonymously and with little effort"
64,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, Information and communication infrastructure from such disturbances and attacks is in Switzerland's national interest
65,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," Although measures have been taken in recent years to reduce cyber risks2, it has become evident that these have not been sufficient for all cases"
66,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,", Because it is to be expected that there will be an increase in disruptions and attacks on information and communication infrastructure (, thereby affecting Further facilities as well ), the Federal Council instructed the Federal Department of Defence, Civil Protection and Sport ( DDPS ) on 10 December 2010, to prepare a national strategy for the protection of Switzerland against cyber risks"
67,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, This strategy is to demonstrate what these risks look like
68,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," At present, how well Switzerland is equipped to counter them where the shortcomings lie and how they can be eliminated in the most effective and efficient manner"
69,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, This national strategy for the protection of Switzerland against cyber risks is the result of that work3 
70,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,"1, This refers to all measures to protect information and communication infrastructure against unauthorised penetration and impairment of its functions, but not the fight against the dissemination of illegal content such as child pornography"
71,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," The focus is on technical aspects, not on debating content such as false and misleading information and propaganda"
72,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, 2 Risks are defined according to the extent of damage expected and the likelihood of threats and dangers
73,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5, Both are taken into account in the strategy 3
74,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5," The strategy takes into account various parliamentary procedural requests, calling for stronger measures against cyber risks"
75,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,3100 Burkhalter motion National strategy for fighting Internet crime; 08
76,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,3101 Frick postulate Protecting Switzerland more effectively against cyber crime
77,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,3136 Recordon postulate Analy- sis of the cyber war threat; 10
78,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,3625 SKI-NR motion Measures against cyber war; 10
79,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,"3910 postulate of the FDP The Liberals, management and coordination unit for cyber threats"
80,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,5,4102 Darbellay postulate Con- cept to protect Switzerland's digital infrastructure
81,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6,"Cyber risks are manifold, the private sector, society and the state are exposed to them"
82,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," An effective strategy for protecting against cyber risks, therefore has to be comprehensive and include all essential players in both the public and private sector"
83,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," Operators of critical infrastructure, (, CI, ) users and producers"
84,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," This strategy for the protection of Switzerland against cyber risks, is directed primarily at federal bodies and was prepared in collaboration with representatives from all departments, various CI operators, ICT service providers, system suppliers and the private sector"
85,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, It describes the roles of the various players and the type of collaboration required for better protection against cyber risks
86,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, It thus forms the basis for closer cooperation with the cantons in the implementation
87,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, A great deal of services are offered and used through electronic channels today
88,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," Consequently, the presence of all Internet players and their dependence on critical infrastructure are growing4"
89,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, The private sector is thus very vulnerable to cyber risks
90,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, attacks with the intent to commit fraud or obtain financial gain or industrial espionage
91,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," It is thus essential to include the private sector, particularly CI operators, ICT service providers and system suppliers in a strategy aimed at protecting against cyber risks"
92,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," Cyber attacks on critical infrastructure can have particularly severe consequences as they can compromise, vitally important functions or trigger fatal chain reactions"
93,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," Therefore, ( often private ) CI operators play a key role as providers of important services with overriding security implications, State authorities and administrations at all levels"
94,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," (, Confederation, cantons, communes ), can also be victims of cyber attacks"
95,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," They can be affected in their legislative, executive or judiciary functions, but also as operators and users of critical infrastructure or research institutions"
96,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," Cyber risks also affect the population with all individual users of private and professional information and communication systems, as well as critical infrastructure"
97,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, An effective strategy against cyber risks must also take individual behaviour and the respective risks into account
98,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," First and foremost, the individual players are themselves responsible for maintaining and optimising protective measures for minimising cyber risks"
99,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, This lies in the nature of things
100,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," Cyber risks are inherent in existing tasks, responsibilities and processes"
101,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, It is therefore in the best interests of users to devise and implement tailor-made solutions for area or branch- specific problems
102,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, This approach also corresponds to Switzerland's characteristic: decentralised economic and state structure
103,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," The state provides subsidiary services to protect against cyber risks, e"
104,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, by means of the exchange of information and intelligence findings
105,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6,", Where area-specific action under one's own responsibility is neither effective efficient nor practicable"
106,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, The state should provide additional subsidiary services to protect against cyber risks and support the other players
107,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, This strategy should show where the weaknesses currently lie
108,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, With regard to cyber risks
109,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6,", It describes where the state and other players are to provide services in order to raise the level of protection in Switzerland"
110,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," It has to be noted that efforts to ensure protection can collide with other, equally legitimate interests"
111,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," A comprehensive information base, including technical-operational and strategic- "
112,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6,"4 Critical infrastructure refers to infrastructure whose disruption failure or destruction would have serious, impli- cations for society, the private sector and the state"
113,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6," It includes, for example, control and switchgear for energy supply or telecommunications"
114,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,6, An inventory of critical infrastructure will be compiled by the national strategy for the protection of critical infrastructure
115,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7,Political data is required for making informed decisions
116,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7,", For example, protection and economic efficiency"
117,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," Considerations can get in the way where the establishment of infrastructure, redundancies and overcapacity would be beneficial in terms of protection, but would run contrary to economic considerations"
118,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," Moreover, economic liberalisation has changed the initial situation in that a growing number of IC operators, ( e"
119,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," energy, telecommunications, ), have been fully or at least partially privatised and are thus primarily bound by market logic"
120,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, A second area where conflicts of interests can arise is personal
121,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," Efforts to improve protective mechanisms in cyberspace, e"
122,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," by means of stricter controls or surveillance, must be weighed against the protection of privacy"
123,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, This strategy also has the task of taking these considerations into account and demonstrating how measures can be taken
124,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, Special crisis management is required if a crisis scenario featuring a successful attack or lasting disruption with serious consequences has arisen
125,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, The focus is on the interplay of actions within the existing structures which have to be conducted with regard to politically directed measures throughout the country and in accordance with the rules of criminal prosecution
126,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, Determining the cause and improving the affected
127,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, Infrastructure'S resilience are also part and parcel of managing the crisis
128,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, Ci operators and relevant ICT service providers or system suppliers are integrated into the process on the basis of agreements
129,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," The strategy for the protection of Switzerland against cyber risks has interfaces with other projects that, at the federal level, are also concerned with security issues and are thematically related"
130,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, These activities need to be closely coordinated during implementation
131,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, The most important projects are as follows: Federal Council's strategy for an information society in Switzerland
132,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, The Federal Council's strategy for an information society in Switzerland was adopted by the Federal Council on 9 March 2012
133,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7,", One of the focus areas of the Confederation's activity, is'' security and confidence''"
134,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, The objectives pursued with this include extending security powers protecting against cybercrime and increasing the resilience of information and communication technologies
135,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, ( ICT ) and of critical infrastructure
136,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," The associated concept, which was approved by the Federal Council back in 2010, foresees measures to raise the awareness of the population, as well as small and medium-sized enterprises regarding security-conscious and legally compliant use of ICT"
137,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, National strategy for the protection of critical infrastructure
138,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," The Federal Office for Civil Protection, ( FOCP ), was instructed by the Federal Council to coordinate work in the area of critical infrastructure protection, (, CIP, ), Based on the Federal Council's CIP basic strategy of June 2009"
139,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, The FOCP is to compile a list of Switzerland's critical infrastructure
140,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," ( SCI inventory ), whereby critical ICT infrastructure is also identified"
141,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," Furthermore, guidelines are to be prepared to improve the integral protection of critical infrastructure"
142,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, The CIP basic strategy is currently being expanded to form a national CIP strategy and will be submitted to the Federal Council
143,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, Together with this strategy
144,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7," Legislation on information security in the Confederation, With its decree of 12 May 2010, the Federal Council instructed the DDPS to prepare a formal legal basis for information, protection and information security in order to ensure and safeguard the confidentiality, availability, integrity and authenticity of Data and information"
145,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, This new legislation should primarily set out the information security principles for all federal authorities and govern responsibilities in a uniform manner
146,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,7, Specifications will thus be 
147,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8,Established for dealing with data and information that require protection
148,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8,", The consultation procedure is planned for the end of 2012"
149,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8, In fulfilment of the Malama postulate
150,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8,", Clarification of powers ) The Malama postulate requested the Federal Council to clarify in a report the constitutional division of powers and the actual allocation of tasks between the Confederation and the cantons"
151,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8, With regard to internal security
152,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8," In the process, it was evaluated whether the existing division of powers is appropriate and sufficient"
153,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8, In view of the current challenges
154,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,8,", The Federal Council adopted the report on 2 March 2012"
155,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9,"2, CYBER RISKS - Cyber risks are real and manifold"
156,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9,", Even if there are no precise details, only rough estimates of how great the risks are, how frequently cyber attacks or technical disruptions occur and how severe the actual damage or damage potential really is"
157,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9, The trend of recent years is undisputed and clear
158,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9," Incidents where states, companies and individuals have been attacked and damaged via data networks are increasing in both number and quality"
159,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9, This is a consequence of the growing integration of information and communication infrastructure of the mutual dependencies and the complexity of the supporting processes
160,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9," These systems also become more susceptible to errors and interference, and the potential attack opportunities increase"
161,Switzerland_2012_National_strategy_for_the_protection_of_Switzerland_against_cyber_risks-EN.pdf,9, It must be kept in mind that cyber attacks are becoming more professional and dangerous
