,Document,Page,Sentence
114,CZECH REPUBLIC.pdf,12, users of which often do not even know how to secure its Functioning 
115,CZECH REPUBLIC.pdf,12,Security risks related to IPv4 to IPv6 transition
116,CZECH REPUBLIC.pdf,12, The necessary transition from IPv4 to IPv6 protocol brings about new cyber security risks
117,CZECH REPUBLIC.pdf,12," These risks must be minimized in order to successfully implement and secure this protocol, both at the public administration level and in private entities"
118,CZECH REPUBLIC.pdf,12,"Security risks related to the electronisation of public administration, ( eGovernment ), The continuing digitalization of public administration in the Czech Republic aims to improve its functioning and its relationship with the public"
119,CZECH REPUBLIC.pdf,12," Nevertheless, services and applications provided to citizens and private entities through eGovernment carry significant cyber risks"
120,CZECH REPUBLIC.pdf,12,"Insufficient security of small and medium enterprises, There is a growing need to raise awareness of best practices and methods of information, infrastructure, protection and safe information processing in small and medium enterprises, thereby helping them deal with cyber attacks"
121,CZECH REPUBLIC.pdf,13,"They often fail to acknowledge their own value and their cyber security needs, while simultaneously lacking the resources and know-how necessary to address them"
122,CZECH REPUBLIC.pdf,13," Their systems and data, however, may present the same criticality as those of big enterprises or"
123,CZECH REPUBLIC.pdf,13," Alternatively, these small and medium enterprises may work with critical data or systems as sub-contractors"
124,CZECH REPUBLIC.pdf,13,"Big data, new data storage, environments, Protection and security of data, especially of those of public interest, ( data relevant to CII and IIS ), are crucial for the Czech Republic"
125,CZECH REPUBLIC.pdf,13," The amount of data processed in both public and private sectors is growing, and so is the need for their storage"
126,CZECH REPUBLIC.pdf,13," New forms of data storage such as cloud storage, have thus appeared"
127,CZECH REPUBLIC.pdf,13," Nevertheless, the use of online services and clouds often leads to non-transparent security solutions of doubtful credibility"
128,CZECH REPUBLIC.pdf,13,Protection of industrial control systems and of information systems in health sector
129,CZECH REPUBLIC.pdf,13," Cyber attacks have been shifting their focus from direct financial benefit towards industrial cyber espionage, cyber vandalism and identification of CII and IIS vulnerabilities"
130,CZECH REPUBLIC.pdf,13," The attackers focus more and more on information infrastructure elements such as energy supply systems, pipelines or information systems in the health sector"
131,CZECH REPUBLIC.pdf,13," A failure of such systems can have fatal consequences, yet they show high heterogeneity of technical solutions, which also renders any ex post analysis technically difficult"
132,CZECH REPUBLIC.pdf,13,Smart grids constitute a potential next step in the development of the Czech Republics energy distribution network
133,CZECH REPUBLIC.pdf,13," These technologies may improve the reliability, security and efficiency of energy networks"
134,CZECH REPUBLIC.pdf,13," On the other hand, digitalisation of these formerly passive systems implies the risk of the networks disruption by an attacker or interference with its users, privacy, GovCERT "
135,CZECH REPUBLIC.pdf,14,"Increased ICT dependence of the state's defence forces, Information and communication technologies are increasingly present in the state defence forces' systems networks, as well as equipment, proper (, for instance, military vehicles or aircraft"
136,CZECH REPUBLIC.pdf,14," ) Vulnerabilities of these technologies and the danger of their disruption or destruction, including by a cyber attack, increase the risks of a negative impact on basic defence capabilities of the forces and on the fulfilment of commitments arising from the NATO and EU membership"
137,CZECH REPUBLIC.pdf,14, The state defence forces must have the capability to effectively respond to threats coming from cyberspace and to proactively participate in elimination thereof
138,CZECH REPUBLIC.pdf,14,"The growing sophistication of malware and of attackers themselves significantly limits the options for attack, source tracing i"
139,CZECH REPUBLIC.pdf,14, reverse engineering and forensic analysis
140,CZECH REPUBLIC.pdf,14, These analytical procedures shall form part of training of cyber security experts
141,CZECH REPUBLIC.pdf,14,Botnets and DDoS/DoS attacks 
142,CZECH REPUBLIC.pdf,14,"Botnets used for the very common DDoS/DoS attacks are gaining on robustness, resilience and stealth"
143,CZECH REPUBLIC.pdf,14, It is therefore necessary to raise awareness of defence possibilities with regard to DDoS/DoS attacks
144,CZECH REPUBLIC.pdf,14,"Increase in cyber crime, "
145,CZECH REPUBLIC.pdf,14,"Due to the open and anonymous nature of the Internet, possibilities of trade in sensitive information, accessibility and even free purchasing of criminal activities continue to grow"
146,CZECH REPUBLIC.pdf,14," The ongoing expansion of information technologies into the societys daily life and functioning also results in a swift transition of numerous criminal activities into virtual space, which provides the perpetrators with a rapid gain, while significantly reducing the risk of prosecution"
147,CZECH REPUBLIC.pdf,14, This phenomenon is enhanced by Internet's anonymity and spatial indefinability
148,CZECH REPUBLIC.pdf,14," All this allows for precisely targeted, as well as mass and large surface attacks"
149,CZECH REPUBLIC.pdf,15,"Threats and risks related to use of online social networks, The increasing numbers of social networks, users lead to an increased risk of private data theft or even digital identity theft, targeting both natural and legal persons"
150,CZECH REPUBLIC.pdf,15,"Low digital literacy of end users, A substantial number of Internet users, both in the public sector and the general public, lack a basic knowledge on common computer attack methods, (, especially phishing, fake, e-shops, etc"
151,CZECH REPUBLIC.pdf,15," ), which leads to thousands of the Czech Republic's citizens becoming victims of Such attacks every year, "
152,CZECH REPUBLIC.pdf,15,"Shortage of cyber security experts and the need for curricula reform, The existing Czech education model in the cyber security field does not meet current needs and trends"
153,CZECH REPUBLIC.pdf,15, It does not provide adequate knowledge to primary and secondary level students or enough university programs that would produce cyber security
154,CZECH REPUBLIC.pdf,15,", Yet the demand for such experts is high"
155,CZECH REPUBLIC.pdf,16,Efficiency and enhancement of all relevant structures processes and of cooperation in ensuring cyber security 
156,CZECH REPUBLIC.pdf,16,"To develop an effective cooperation model at the national level among the cyber security actors, CERT and CSIRT teams, CII subjects, etc"
157,CZECH REPUBLIC.pdf,16," and reinforce their existing structures and processes To develop a national incident handling procedure that will set a cooperation format, contain a communication matrix a procedure protocol And define each actors role To develop a risk assessment methodology at the state level"
158,CZECH REPUBLIC.pdf,16," To maintain a consistent approach to the Czech Republics, external positions on cyber security issues that will be coordinated with other departments involved in cyber security To reflect in an appropriate manner"
159,CZECH REPUBLIC.pdf,16, The continuous development of cyber threats reviewing national strategic and security documents when preparing or ( Security Strategy of the Czech Republic and others ) 7
160,CZECH REPUBLIC.pdf,16, The specific procedure for coordination with other agencies involved shall be treated in the Action Plan
161,CZECH REPUBLIC.pdf,17,"Active international cooperation To engage actively in international discussion taking place in the fora programes and initiatives of the EU, the NATO, the UN, the Organization for the Security and Cooperation in Europe, the International Telecommunication Union and other international organizations To promote cyber security and "
162,CZECH REPUBLIC.pdf,17,To establish and deepen bilateral cooperation with other states
163,CZECH REPUBLIC.pdf,17, To participate in and organize international exercises
164,CZECH REPUBLIC.pdf,17, To participate in and organize international trainings
165,CZECH REPUBLIC.pdf,17," To participate in creation of an efficient cooperation model and in confidence building among CERT and CSIRT teams at international level, international organizations and academia To Contribute to fostering an international consensus within formal and informal structures on legal regulations and behaviour in cyberspace, safeguarding of an open Internet and human rights and freedoms, Protection of national CII and IIS To pursue a continuous analysis and control of CII and IIS security in the Czech Republic, based on a clearly defined protocol To support creation of new CERT and CSIRT teams in the Czech Republic"
166,CZECH REPUBLIC.pdf,17," To enhance, on a continuous basis, the CII and IIS networks, resistance, integrity and trustworthiness"
167,CZECH REPUBLIC.pdf,17,To analyse and monitor on a continuous basis the threats and risks in the Czech Republic 
168,CZECH REPUBLIC.pdf,17,"To share in an efficient manner, information among the state and CII and IIS subjects"
169,CZECH REPUBLIC.pdf,17," To continue to increase technological capacities and capabilities of the National Cyber Security Centre, ( hereinafter, NCSC ) and of GovCERT"
170,CZECH REPUBLIC.pdf,17,"CZ, while providing their personnel with continuous training and education"
171,CZECH REPUBLIC.pdf,18,"To secure in a thorough and reliable manner, a CII and IIS data storage environment to be established and managed by the state To perform regular testing of and detect errors and vulnerabilities in information systems and networks used by the state based on CII and IIS penetration testing Principles To enhance, on a continuous basis, technological and organizational prerequisites for active, countering ( suppression, ) of cyber attacks To increase national capacities for active cyber defence and cyber attack"
172,CZECH REPUBLIC.pdf,18,"To train experts specialised in questions of active counter-measures in cyber security and cyber defence, and in offensive approach to cyber security in general To develop a procedure for transition from the state of cyber emergency declared"
173,CZECH REPUBLIC.pdf,18," Pursuant to the Act on Cyber Security to the states defined in Constitutional Act, No"
174,CZECH REPUBLIC.pdf,18," On Security of the Czech Republic, "
175,CZECH REPUBLIC.pdf,18,"Cooperation with private sector To continue cooperation with private sector and raise general awareness of the NSA's activities in the cyber security field To create, in cooperation with private sector"
176,CZECH REPUBLIC.pdf,18," Uniform security norms standardize the cooperation and set an obligatory protection level for CII subjects, To ensure, in cooperation with private sector, a cyberspace, offering a reliable environment for information, sharing research and development and provide a secure information infrastructure"
177,CZECH REPUBLIC.pdf,18," In order to support the competitiveness of all Czech companies and protect their investments, To provide education and raise the private sector's awareness of cyber security"
178,CZECH REPUBLIC.pdf,18," Provide the private sector with guidance on how to behave in crisis situations, particularly during cyber incidents, but also in their day-to-day activities"
179,CZECH REPUBLIC.pdf,18," To build trust between private sector and the state, including through creation of a national platform/system for information sharing regarding threats, incidents and imminent dangers, GovCERT "
180,CZECH REPUBLIC.pdf,19,"Research and development, / Consumer trust To participate in national and European research projects and activities concerning cyber security"
181,CZECH REPUBLIC.pdf,19,To designate the NSA as the main point of contact for cyber security research
182,CZECH REPUBLIC.pdf,19,", The NSA shall contribute to coordination of research activities in this field in order to avoid duplications"
183,CZECH REPUBLIC.pdf,19," Research will thus focus on substantive problems and on transfer of research, outputs into practice To cooperate with private sector and academia on development and implementation, in order to ensure their maximum protection of state used technologies and transparency"
184,CZECH REPUBLIC.pdf,19, Test and evaluate the level of security of the technologies Used To cooperate with private 
185,CZECH REPUBLIC.pdf,19,Sector and academia on 
186,CZECH REPUBLIC.pdf,19,"Research projects (, including primary and experimental research ) and on activities in technical disciplines and social sciences at the national, as well as European and international transatlantic levels, To make research and development a national priority and thereby actively stimulate investments in this field"
187,CZECH REPUBLIC.pdf,19,"Education, awareness raising and information society development To raise cyber security, awareness and literacy of primary and secondary school students, as well as among the large public i"
188,CZECH REPUBLIC.pdf,19," end users through the intermediary of supporting initiatives, awareness campaigns, organizing public conferences, etc, To modernize the existing primary and secondary School curricula and support new university study programs designed to produce cyber security experts To provide relevant education and training to public administration staff involved, but not exclusively in the field of cyber security and cybercrime"
189,CZECH REPUBLIC.pdf,20,"Support to the Czech Police capabilities for cybercrime, investigation and prosecution, "
190,CZECH REPUBLIC.pdf,20,"To reinforce the personnel of individual cybercrime, police, departments"
191,CZECH REPUBLIC.pdf,20,", To modernize technological equipment of specialized police departments"
192,CZECH REPUBLIC.pdf,20," To establish direct and prompt cooperation, links for the field of cybercrime between relevant national entities and other security forces To support international cooperation in information sharing and training"
193,CZECH REPUBLIC.pdf,20," In the field of cybercrime, "
194,CZECH REPUBLIC.pdf,20,To provide professional education and training to police specialists
195,CZECH REPUBLIC.pdf,20,", To create a multidisciplinary academic environment to enhance the Czech Police capacities in cybercrime, prosecution, "
196,CZECH REPUBLIC.pdf,20,"Framework ) Participation in creation and implementation of European and international regulations, ( development of "
197,CZECH REPUBLIC.pdf,20,"To create a comprehensible, effective and adequate cyber security legislation based on systemic approach and taking into account the existing legislation To participate actively in creation and implementation of European and international regulations"
198,CZECH REPUBLIC.pdf,20,"To assess, on a continuous basis, the effectiveness of cyber security legislation and its conformity to the latest findings in relevant technical disciplines and social sciences, and regularly update and amend such legislation in order to reflect current requirements of a secure information society To support cyber security"
199,CZECH REPUBLIC.pdf,20," Related education of the judiciary, ( ie"
200,CZECH REPUBLIC.pdf,20," Prosecutors or judges, ) "
201,CZECH REPUBLIC.pdf,21,"Based on the main goals of the Strategy and in coordination with all stakeholders involved, an Action Plan is prepared to define specific steps, responsibilities and deadlines for their fulfilment and auditing8"
202,CZECH REPUBLIC.pdf,21," The NSA and the NCSC, as its specialized department, shall continuously monitor, discuss and evaluate in cooperation with other stakeholders, the levels of achievement of individual goals"
203,CZECH REPUBLIC.pdf,21," It shall submit an annual Report on the State of Cyber Security in the Czech Republic, to which information on fulfilment of the Action Plan shall be annexed"
204,CZECH REPUBLIC.pdf,21, The report shall inform the government and the general public on effectiveness of measures adopted and on progress in fulfilment of tasks defined by the Strategy
205,CZECH REPUBLIC.pdf,21,"8, The Action Plan is expected to be adopted by the Government of the Czech Republic during the second quarter of 2015 GovCERT "
206,CZECH REPUBLIC.pdf,22," 1 List of abbreviations, CERT Computer Emergency Response, Team, CSIRT, Computer Security Incident Response Team DDoS/DoS, Distributed Denial of Service / Denial of Service IPv4 Internet Protocol version; 4"
207,CZECH REPUBLIC.pdf,22,Ipv6 Internet Protocol version 6 
208,CZECH REPUBLIC.pdf,22,Cii Critical Information Infrastructure 
209,CZECH REPUBLIC.pdf,22,Iis Important Information System 
210,CZECH REPUBLIC.pdf,22,Nsa National Security Authority 
211,CZECH REPUBLIC.pdf,22,"Ncsc, National Cyber Security Centre, "
212,CZECH REPUBLIC.pdf,23, 2 Glossary9 Botnet Network of infected computers controlled remotely by a bot master which can thus access thousands of machines at the same time
213,CZECH REPUBLIC.pdf,23, It allows illegal activities on a large scale in particular attacks such as DDoS and spam distribution
